id,local_image_path
bw1-7,pokemon_images/bw1-7.png
base1-9,pokemon_images/base1-9.png
neo2-2,pokemon_images/neo2-2.png
mcd19-12,pokemon_images/mcd19-12.png
xyp-XY02,pokemon_images/xyp-XY02.png
bw2-4,pokemon_images/bw2-4.png
ex9-11,pokemon_images/ex9-11.png
xy1-9,pokemon_images/xy1-9.png
bw7-9,pokemon_images/bw7-9.png
bwp-BW03,pokemon_images/bwp-BW03.png
ex8-9,pokemon_images/ex8-9.png
smp-SM02,pokemon_images/smp-SM02.png
pop2-4,pokemon_images/pop2-4.png
pl3-8,pokemon_images/pl3-8.png
dp1-8,pokemon_images/dp1-8.png
sm6-2a,pokemon_images/sm6-2a.png
sm115-11,pokemon_images/sm115-11.png
hgss3-4,pokemon_images/hgss3-4.png
xy5-10,pokemon_images/xy5-10.png
sm75-8,pokemon_images/sm75-8.png
swsh35-10,pokemon_images/swsh35-10.png
pop7-10,pokemon_images/pop7-10.png
xy7-10,pokemon_images/xy7-10.png
xy11-11,pokemon_images/xy11-11.png
sm9-10,pokemon_images/sm9-10.png
gym2-10,pokemon_images/gym2-10.png
neo4-10,pokemon_images/neo4-10.png
ex4-10,pokemon_images/ex4-10.png
xy10-8,pokemon_images/xy10-8.png
xy8-5,pokemon_images/xy8-5.png
si1-11,pokemon_images/si1-11.png
ex5-3,pokemon_images/ex5-3.png
sm11-3,pokemon_images/sm11-3.png
bw6-9,pokemon_images/bw6-9.png
col1-9,pokemon_images/col1-9.png
bw5-7,pokemon_images/bw5-7.png
sm1-8,pokemon_images/sm1-8.png
xy4-8,pokemon_images/xy4-8.png
ex13-8,pokemon_images/ex13-8.png
bw8-6,pokemon_images/bw8-6.png
dv1-11,pokemon_images/dv1-11.png
ex11-11,pokemon_images/ex11-11.png
pop5-5,pokemon_images/pop5-5.png
gym1-8,pokemon_images/gym1-8.png
xy2-11,pokemon_images/xy2-11.png
swsh2-3,pokemon_images/swsh2-3.png
ex3-8,pokemon_images/ex3-8.png
pop8-2,pokemon_images/pop8-2.png
base4-9,pokemon_images/base4-9.png
ex14-6,pokemon_images/ex14-6.png
sm35-2,pokemon_images/sm35-2.png
ex1-2,pokemon_images/ex1-2.png
dp4-7,pokemon_images/dp4-7.png
base2-2,pokemon_images/base2-2.png
neo3-8,pokemon_images/neo3-8.png
bw11-10,pokemon_images/bw11-10.png
base6-8,pokemon_images/base6-8.png
pop3-8,pokemon_images/pop3-8.png
pop9-9,pokemon_images/pop9-9.png
xy6-5,pokemon_images/xy6-5.png
dpp-DP09,pokemon_images/dpp-DP09.png
swsh1-9,pokemon_images/swsh1-9.png
ru1-9,pokemon_images/ru1-9.png
bw10-11,pokemon_images/bw10-11.png
neo1-2,pokemon_images/neo1-2.png
swsh3-3,pokemon_images/swsh3-3.png
ecard2-H12,pokemon_images/ecard2-H12.png
ecard1-2,pokemon_images/ecard1-2.png
bw9-8,pokemon_images/bw9-8.png
dp2-3,pokemon_images/dp2-3.png
dc1-1,pokemon_images/dc1-1.png
sma-SV3,pokemon_images/sma-SV3.png
xy9-1,pokemon_images/xy9-1.png
sm12-9,pokemon_images/sm12-9.png
ex2-4,pokemon_images/ex2-4.png
sm10-2,pokemon_images/sm10-2.png
sm4-1,pokemon_images/sm4-1.png
sm7-4,pokemon_images/sm7-4.png
hsp-HGSS01,pokemon_images/hsp-HGSS01.png
sm3-9,pokemon_images/sm3-9.png
pl2-5,pokemon_images/pl2-5.png
base5-9,pokemon_images/base5-9.png
hgss2-8,pokemon_images/hgss2-8.png
ru1-10,pokemon_images/ru1-10.png
sm6-3,pokemon_images/sm6-3.png
ex8-10,pokemon_images/ex8-10.png
pop8-3,pokemon_images/pop8-3.png
dp1-9,pokemon_images/dp1-9.png
base6-9,pokemon_images/base6-9.png
bw5-8,pokemon_images/bw5-8.png
xy5-11,pokemon_images/xy5-11.png
base4-10,pokemon_images/base4-10.png
xy8-6,pokemon_images/xy8-6.png
gym1-9,pokemon_images/gym1-9.png
ex3-9,pokemon_images/ex3-9.png
ex6-5,pokemon_images/ex6-5.png
dv1-12,pokemon_images/dv1-12.png
si1-12,pokemon_images/si1-12.png
xy6-6,pokemon_images/xy6-6.png
xy11-12,pokemon_images/xy11-12.png
swsh2-4,pokemon_images/swsh2-4.png
bw11-11,pokemon_images/bw11-11.png
dpp-DP10,pokemon_images/dpp-DP10.png
ex14-7,pokemon_images/ex14-7.png
sm1-9,pokemon_images/sm1-9.png
sm9-11,pokemon_images/sm9-11.png
xy7-11,pokemon_images/xy7-11.png
pop7-11,pokemon_images/pop7-11.png
pop6-9,pokemon_images/pop6-9.png
ex12-12,pokemon_images/ex12-12.png
dp4-8,pokemon_images/dp4-8.png
ecard3-H5,pokemon_images/ecard3-H5.png
col1-10,pokemon_images/col1-10.png
ex5-4,pokemon_images/ex5-4.png
base3-11,pokemon_images/base3-11.png
hgss3-5,pokemon_images/hgss3-5.png
pl3-9,pokemon_images/pl3-9.png
bw8-7,pokemon_images/bw8-7.png
xy10-9,pokemon_images/xy10-9.png
swsh35-11,pokemon_images/swsh35-11.png
sm2-9,pokemon_images/sm2-9.png
hgss4-11,pokemon_images/hgss4-11.png
sm11-4,pokemon_images/sm11-4.png
ex11-12,pokemon_images/ex11-12.png
ex10-9,pokemon_images/ex10-9.png
pl1-13,pokemon_images/pl1-13.png
sm75-9,pokemon_images/sm75-9.png
ex7-10,pokemon_images/ex7-10.png
ex4-11,pokemon_images/ex4-11.png
pop1-10,pokemon_images/pop1-10.png
pop2-5,pokemon_images/pop2-5.png
neo4-11,pokemon_images/neo4-11.png
hgss1-12,pokemon_images/hgss1-12.png
dp3-12,pokemon_images/dp3-12.png
sm8-8,pokemon_images/sm8-8.png
gym2-11,pokemon_images/gym2-11.png
smp-SM03,pokemon_images/smp-SM03.png
det1-12,pokemon_images/det1-12.png
sm5-10,pokemon_images/sm5-10.png
bw6-10,pokemon_images/bw6-10.png
xy0-3,pokemon_images/xy0-3.png
swshp-SWSH001,pokemon_images/swshp-SWSH001.png
g1-1,pokemon_images/g1-1.png
xy3-1,pokemon_images/xy3-1.png
dp6-1,pokemon_images/dp6-1.png
bw3-1,pokemon_images/bw3-1.png
ex16-1,pokemon_images/ex16-1.png
bw9-9,pokemon_images/bw9-9.png
sm115-12,pokemon_images/sm115-12.png
sm1-10,pokemon_images/sm1-10.png
sm5-11,pokemon_images/sm5-11.png
hgss2-9,pokemon_images/hgss2-9.png
swsh4-7,pokemon_images/swsh4-7.png
swsh1-10,pokemon_images/swsh1-10.png
basep-9,pokemon_images/basep-9.png
base5-10,pokemon_images/base5-10.png
hgss4-12,pokemon_images/hgss4-12.png
base6-10,pokemon_images/base6-10.png
neo3-9,pokemon_images/neo3-9.png
bw11-12,pokemon_images/bw11-12.png
pl3-10,pokemon_images/pl3-10.png
sm10-3,pokemon_images/sm10-3.png
ex1-3,pokemon_images/ex1-3.png
pop3-9,pokemon_images/pop3-9.png
dp3-13,pokemon_images/dp3-13.png
ex3-10,pokemon_images/ex3-10.png
hsp-HGSS02,pokemon_images/hsp-HGSS02.png
xy2-12,pokemon_images/xy2-12.png
xy12-3,pokemon_images/xy12-3.png
ex11-13,pokemon_images/ex11-13.png
col1-11,pokemon_images/col1-11.png
bw3-2,pokemon_images/bw3-2.png
pop9-10,pokemon_images/pop9-10.png
gym2-12,pokemon_images/gym2-12.png
ex8-11,pokemon_images/ex8-11.png
sm8-9,pokemon_images/sm8-9.png
si1-13,pokemon_images/si1-13.png
bw10-12,pokemon_images/bw10-12.png
gym1-10,pokemon_images/gym1-10.png
pl2-6,pokemon_images/pl2-6.png
dp5-1,pokemon_images/dp5-1.png
dp7-1,pokemon_images/dp7-1.png
swsh35-12,pokemon_images/swsh35-12.png
sm11-5,pokemon_images/sm11-5.png
xy5-12,pokemon_images/xy5-12.png
pl2-7,pokemon_images/pl2-7.png
xyp-XY03,pokemon_images/xyp-XY03.png
dv1-13,pokemon_images/dv1-13.png
xy10-10,pokemon_images/xy10-10.png
g1-2,pokemon_images/g1-2.png
bw4-10,pokemon_images/bw4-10.png
xy11-13,pokemon_images/xy11-13.png
swsh3-4,pokemon_images/swsh3-4.png
sm12-10,pokemon_images/sm12-10.png
dp2-4,pokemon_images/dp2-4.png
pop6-10,pokemon_images/pop6-10.png
ex13-9,pokemon_images/ex13-9.png
sm4-2,pokemon_images/sm4-2.png
xy3-2,pokemon_images/xy3-2.png
pop1-11,pokemon_images/pop1-11.png
base2-3,pokemon_images/base2-3.png
bw8-8,pokemon_images/bw8-8.png
ecard3-H6,pokemon_images/ecard3-H6.png
xy0-4,pokemon_images/xy0-4.png
ex2-5,pokemon_images/ex2-5.png
mcd16-1,pokemon_images/mcd16-1.png
ex14-8,pokemon_images/ex14-8.png
hgss1-13,pokemon_images/hgss1-13.png
sm75-10,pokemon_images/sm75-10.png
ex6-6,pokemon_images/ex6-6.png
hgss2-10,pokemon_images/hgss2-10.png
sm35-3,pokemon_images/sm35-3.png
sm2-10,pokemon_images/sm2-10.png
ex4-12,pokemon_images/ex4-12.png
bw2-5,pokemon_images/bw2-5.png
dc1-2,pokemon_images/dc1-2.png
ex16-2,pokemon_images/ex16-2.png
pop8-4,pokemon_images/pop8-4.png
xy2-13,pokemon_images/xy2-13.png
dp1-10,pokemon_images/dp1-10.png
ex5-5,pokemon_images/ex5-5.png
sm7-5,pokemon_images/sm7-5.png
pop7-12,pokemon_images/pop7-12.png
neo1-3,pokemon_images/neo1-3.png
hgss3-6,pokemon_images/hgss3-6.png
base1-10,pokemon_images/base1-10.png
base4-11,pokemon_images/base4-11.png
xy4-9,pokemon_images/xy4-9.png
ex10-10,pokemon_images/ex10-10.png
smp-SM04,pokemon_images/smp-SM04.png
ecard2-H13,pokemon_images/ecard2-H13.png
sm6-4,pokemon_images/sm6-4.png
xy6-7,pokemon_images/xy6-7.png
pl4-11,pokemon_images/pl4-11.png
bw1-8,pokemon_images/bw1-8.png
dp4-9,pokemon_images/dp4-9.png
sm1-11,pokemon_images/sm1-11.png
sm9-12,pokemon_images/sm9-12.png
neo2-3,pokemon_images/neo2-3.png
xy8-7,pokemon_images/xy8-7.png
ex11-14,pokemon_images/ex11-14.png
xy9-2,pokemon_images/xy9-2.png
base5-11,pokemon_images/base5-11.png
pop2-6,pokemon_images/pop2-6.png
swsh4-8,pokemon_images/swsh4-8.png
neo3-10,pokemon_images/neo3-10.png
sm5-12,pokemon_images/sm5-12.png
ex3-11,pokemon_images/ex3-11.png
ex6-7,pokemon_images/ex6-7.png
pl3-11,pokemon_images/pl3-11.png
bwp-BW004,pokemon_images/bwp-BW004.png
bw10-13,pokemon_images/bw10-13.png
ex1-4,pokemon_images/ex1-4.png
bw11-13,pokemon_images/bw11-13.png
pl1-14,pokemon_images/pl1-14.png
xy10-11,pokemon_images/xy10-11.png
sm11-6,pokemon_images/sm11-6.png
swshp-SWSH002,pokemon_images/swshp-SWSH002.png
dp5-2,pokemon_images/dp5-2.png
sm7-6,pokemon_images/sm7-6.png
pop9-11,pokemon_images/pop9-11.png
xy7-12,pokemon_images/xy7-12.png
mcd16-2,pokemon_images/mcd16-2.png
bw3-3,pokemon_images/bw3-3.png
bw9-10,pokemon_images/bw9-10.png
ex12-13,pokemon_images/ex12-13.png
sm115-13,pokemon_images/sm115-13.png
bw7-10,pokemon_images/bw7-10.png
bw6-11,pokemon_images/bw6-11.png
col1-12,pokemon_images/col1-12.png
ex7-11,pokemon_images/ex7-11.png
bw5-9,pokemon_images/bw5-9.png
base6-11,pokemon_images/base6-11.png
sm10-4,pokemon_images/sm10-4.png
base3-12,pokemon_images/base3-12.png
sma-SV4,pokemon_images/sma-SV4.png
ecard2-H14,pokemon_images/ecard2-H14.png
dp3-14,pokemon_images/dp3-14.png
bw4-11,pokemon_images/bw4-11.png
sm2-11,pokemon_images/sm2-11.png
gym1-11,pokemon_images/gym1-11.png
dp7-2,pokemon_images/dp7-2.png
dp6-2,pokemon_images/dp6-2.png
neo4-12,pokemon_images/neo4-12.png
si1-14,pokemon_images/si1-14.png
xy1-10,pokemon_images/xy1-10.png
base2-4,pokemon_images/base2-4.png
ex15-1,pokemon_images/ex15-1.png
ex14-9,pokemon_images/ex14-9.png
dv1-14,pokemon_images/dv1-14.png
hsp-HGSS03,pokemon_images/hsp-HGSS03.png
xy3-3,pokemon_images/xy3-3.png
sm8-10,pokemon_images/sm8-10.png
xy4-10,pokemon_images/xy4-10.png
base4-12,pokemon_images/base4-12.png
xy12-4,pokemon_images/xy12-4.png
dc1-3,pokemon_images/dc1-3.png
ex16-3,pokemon_images/ex16-3.png
bw1-9,pokemon_images/bw1-9.png
base6-12,pokemon_images/base6-12.png
base1-11,pokemon_images/base1-11.png
dp2-5,pokemon_images/dp2-5.png
smp-SM05,pokemon_images/smp-SM05.png
xyp-XY04,pokemon_images/xyp-XY04.png
dp5-3,pokemon_images/dp5-3.png
xy6-8,pokemon_images/xy6-8.png
ecard3-H7,pokemon_images/ecard3-H7.png
gym2-13,pokemon_images/gym2-13.png
bw11-14,pokemon_images/bw11-14.png
hgss1-14,pokemon_images/hgss1-14.png
ru1-11,pokemon_images/ru1-11.png
xy2-14,pokemon_images/xy2-14.png
hgss4-13,pokemon_images/hgss4-13.png
sm12-11,pokemon_images/sm12-11.png
neo1-4,pokemon_images/neo1-4.png
pop4-11,pokemon_images/pop4-11.png
xy9-3,pokemon_images/xy9-3.png
dp1-11,pokemon_images/dp1-11.png
dpp-DP11,pokemon_images/dpp-DP11.png
swsh35-13,pokemon_images/swsh35-13.png
hgss2-11,pokemon_images/hgss2-11.png
bw2-6,pokemon_images/bw2-6.png
sm3-10,pokemon_images/sm3-10.png
pl2-8,pokemon_images/pl2-8.png
g1-3,pokemon_images/g1-3.png
xy0-5,pokemon_images/xy0-5.png
sm5-13,pokemon_images/sm5-13.png
bw8-9,pokemon_images/bw8-9.png
det1-13,pokemon_images/det1-13.png
pop7-13,pokemon_images/pop7-13.png
pop6-11,pokemon_images/pop6-11.png
ex10-11,pokemon_images/ex10-11.png
sm6-5,pokemon_images/sm6-5.png
base3-13,pokemon_images/base3-13.png
hgss3-7,pokemon_images/hgss3-7.png
xy8-8,pokemon_images/xy8-8.png
sm4-3,pokemon_images/sm4-3.png
sm75-11,pokemon_images/sm75-11.png
ecard1-3,pokemon_images/ecard1-3.png
pop8-5,pokemon_images/pop8-5.png
swsh1-11,pokemon_images/swsh1-11.png
pl4-12,pokemon_images/pl4-12.png
ex9-12,pokemon_images/ex9-12.png
ex4-13,pokemon_images/ex4-13.png
gym1-12,pokemon_images/gym1-12.png
ex2-6,pokemon_images/ex2-6.png
ex12-14,pokemon_images/ex12-14.png
sm35-4,pokemon_images/sm35-4.png
ex15-2,pokemon_images/ex15-2.png
np-1,pokemon_images/np-1.png
pl3-12,pokemon_images/pl3-12.png
ex15-3,pokemon_images/ex15-3.png
dp3-15,pokemon_images/dp3-15.png
gym2-14,pokemon_images/gym2-14.png
base4-13,pokemon_images/base4-13.png
hgss4-14,pokemon_images/hgss4-14.png
bw11-15,pokemon_images/bw11-15.png
sm4-4,pokemon_images/sm4-4.png
sm75-12,pokemon_images/sm75-12.png
xy12-5,pokemon_images/xy12-5.png
sm7-7,pokemon_images/sm7-7.png
swshp-SWSH003,pokemon_images/swshp-SWSH003.png
swsh4-9,pokemon_images/swsh4-9.png
hgss3-8,pokemon_images/hgss3-8.png
ex10-12,pokemon_images/ex10-12.png
ex14-10,pokemon_images/ex14-10.png
dpp-DP12,pokemon_images/dpp-DP12.png
xy11-14,pokemon_images/xy11-14.png
xy10-12,pokemon_images/xy10-12.png
sm3-11,pokemon_images/sm3-11.png
base3-14,pokemon_images/base3-14.png
np-2,pokemon_images/np-2.png
xy2-15,pokemon_images/xy2-15.png
bw5-10,pokemon_images/bw5-10.png
ex12-15,pokemon_images/ex12-15.png
ex11-15,pokemon_images/ex11-15.png
ecard2-H15,pokemon_images/ecard2-H15.png
ex6-8,pokemon_images/ex6-8.png
swsh2-5,pokemon_images/swsh2-5.png
dp1-12,pokemon_images/dp1-12.png
neo2-4,pokemon_images/neo2-4.png
ru1-12,pokemon_images/ru1-12.png
sm10-5,pokemon_images/sm10-5.png
sm12-12,pokemon_images/sm12-12.png
pop1-12,pokemon_images/pop1-12.png
si1-15,pokemon_images/si1-15.png
g1-4,pokemon_images/g1-4.png
base6-13,pokemon_images/base6-13.png
base1-12,pokemon_images/base1-12.png
base2-5,pokemon_images/base2-5.png
neo3-11,pokemon_images/neo3-11.png
bw6-12,pokemon_images/bw6-12.png
ecard1-4,pokemon_images/ecard1-4.png
sm5-14,pokemon_images/sm5-14.png
bw4-12,pokemon_images/bw4-12.png
sm9-13,pokemon_images/sm9-13.png
ex9-13,pokemon_images/ex9-13.png
ex7-12,pokemon_images/ex7-12.png
bw10-14,pokemon_images/bw10-14.png
bwp-BW005,pokemon_images/bwp-BW005.png
bw7-11,pokemon_images/bw7-11.png
sm6-6,pokemon_images/sm6-6.png
dp6-3,pokemon_images/dp6-3.png
dp5-4,pokemon_images/dp5-4.png
sm1-12,pokemon_images/sm1-12.png
xy0-6,pokemon_images/xy0-6.png
ex16-4,pokemon_images/ex16-4.png
bw8-10,pokemon_images/bw8-10.png
xy1-11,pokemon_images/xy1-11.png
xy3-4,pokemon_images/xy3-4.png
hgss1-15,pokemon_images/hgss1-15.png
col1-13,pokemon_images/col1-13.png
ex5-6,pokemon_images/ex5-6.png
swsh35-14,pokemon_images/swsh35-14.png
xy7-13,pokemon_images/xy7-13.png
ex2-7,pokemon_images/ex2-7.png
xy8-9,pokemon_images/xy8-9.png
bw9-11,pokemon_images/bw9-11.png
ecard3-H8,pokemon_images/ecard3-H8.png
ex3-12,pokemon_images/ex3-12.png
bw3-4,pokemon_images/bw3-4.png
bw1-10,pokemon_images/bw1-10.png
dv1-15,pokemon_images/dv1-15.png
neo4-13,pokemon_images/neo4-13.png
ex13-10,pokemon_images/ex13-10.png
sm115-14,pokemon_images/sm115-14.png
xy6-9,pokemon_images/xy6-9.png
dp7-3,pokemon_images/dp7-3.png
mcd16-3,pokemon_images/mcd16-3.png
gym1-13,pokemon_images/gym1-13.png
sm2-12,pokemon_images/sm2-12.png
swsh3-5,pokemon_images/swsh3-5.png
ex1-5,pokemon_images/ex1-5.png
ex8-12,pokemon_images/ex8-12.png
ex6-9,pokemon_images/ex6-9.png
pop8-6,pokemon_images/pop8-6.png
ecard1-5,pokemon_images/ecard1-5.png
sm2-13,pokemon_images/sm2-13.png
sma-SV5,pokemon_images/sma-SV5.png
hsp-HGSS04,pokemon_images/hsp-HGSS04.png
xy5-13,pokemon_images/xy5-13.png
pl1-15,pokemon_images/pl1-15.png
bw6-13,pokemon_images/bw6-13.png
dp4-10,pokemon_images/dp4-10.png
sm35-5,pokemon_images/sm35-5.png
det1-14,pokemon_images/det1-14.png
pop2-7,pokemon_images/pop2-7.png
smp-SM06,pokemon_images/smp-SM06.png
pop7-14,pokemon_images/pop7-14.png
xy9-4,pokemon_images/xy9-4.png
pl4-13,pokemon_images/pl4-13.png
pl2-9,pokemon_images/pl2-9.png
hgss2-12,pokemon_images/hgss2-12.png
xyp-XY05,pokemon_images/xyp-XY05.png
pop9-12,pokemon_images/pop9-12.png
xy10-13,pokemon_images/xy10-13.png
col1-14,pokemon_images/col1-14.png
sm115-15,pokemon_images/sm115-15.png
dp7-4,pokemon_images/dp7-4.png
sm9-14,pokemon_images/sm9-14.png
xy2-16,pokemon_images/xy2-16.png
hgss4-15,pokemon_images/hgss4-15.png
basep-10,pokemon_images/basep-10.png
swsh1-12,pokemon_images/swsh1-12.png
sm5-15,pokemon_images/sm5-15.png
base5-12,pokemon_images/base5-12.png
np-3,pokemon_images/np-3.png
neo4-14,pokemon_images/neo4-14.png
bw9-12,pokemon_images/bw9-12.png
bw7-12,pokemon_images/bw7-12.png
neo2-5,pokemon_images/neo2-5.png
dp1-13,pokemon_images/dp1-13.png
dp2-6,pokemon_images/dp2-6.png
xy0-7,pokemon_images/xy0-7.png
bw10-15,pokemon_images/bw10-15.png
gym2-15,pokemon_images/gym2-15.png
pop6-12,pokemon_images/pop6-12.png
ecard3-H9,pokemon_images/ecard3-H9.png
si1-16,pokemon_images/si1-16.png
dc1-4,pokemon_images/dc1-4.png
swsh3-6,pokemon_images/swsh3-6.png
ex5-7,pokemon_images/ex5-7.png
bwp-BW06,pokemon_images/bwp-BW06.png
ex7-13,pokemon_images/ex7-13.png
sm6-7,pokemon_images/sm6-7.png
xy3-5,pokemon_images/xy3-5.png
swsh4-10,pokemon_images/swsh4-10.png
ru1-13,pokemon_images/ru1-13.png
dv1-16,pokemon_images/dv1-16.png
ex16-5,pokemon_images/ex16-5.png
bw2-7,pokemon_images/bw2-7.png
base2-6,pokemon_images/base2-6.png
ecard2-H16,pokemon_images/ecard2-H16.png
base4-14,pokemon_images/base4-14.png
sm8-11,pokemon_images/sm8-11.png
pop4-12,pokemon_images/pop4-12.png
sm4-5,pokemon_images/sm4-5.png
xy11-15,pokemon_images/xy11-15.png
mcd16-4,pokemon_images/mcd16-4.png
pl3-13,pokemon_images/pl3-13.png
swsh2-6,pokemon_images/swsh2-6.png
bw3-5,pokemon_images/bw3-5.png
ex15-4,pokemon_images/ex15-4.png
hgss3-9,pokemon_images/hgss3-9.png
xy6-10,pokemon_images/xy6-10.png
xy1-12,pokemon_images/xy1-12.png
bw4-13,pokemon_images/bw4-13.png
sm7-8,pokemon_images/sm7-8.png
dpp-DP13,pokemon_images/dpp-DP13.png
pop1-13,pokemon_images/pop1-13.png
dp3-16,pokemon_images/dp3-16.png
ex13-11,pokemon_images/ex13-11.png
base3-15,pokemon_images/base3-15.png
base1-13,pokemon_images/base1-13.png
bw11-16,pokemon_images/bw11-16.png
swsh35-15,pokemon_images/swsh35-15.png
bw1-11,pokemon_images/bw1-11.png
ex10-13,pokemon_images/ex10-13.png
ex1-6,pokemon_images/ex1-6.png
ex9-14,pokemon_images/ex9-14.png
xy12-6,pokemon_images/xy12-6.png
sm10-6,pokemon_images/sm10-6.png
sm12-13,pokemon_images/sm12-13.png
neo1-5,pokemon_images/neo1-5.png
xy4-11,pokemon_images/xy4-11.png
xy7-14,pokemon_images/xy7-14.png
bwp-BW07,pokemon_images/bwp-BW07.png
ecard2-H17,pokemon_images/ecard2-H17.png
ex2-8,pokemon_images/ex2-8.png
swsh2-7,pokemon_images/swsh2-7.png
ex10-14,pokemon_images/ex10-14.png
sm5-16,pokemon_images/sm5-16.png
dp6-4,pokemon_images/dp6-4.png
neo1-6,pokemon_images/neo1-6.png
ex8-13,pokemon_images/ex8-13.png
pl4-14,pokemon_images/pl4-14.png
hgss3-10,pokemon_images/hgss3-10.png
ru1-14,pokemon_images/ru1-14.png
swsh3-7,pokemon_images/swsh3-7.png
dp5-5,pokemon_images/dp5-5.png
pop8-7,pokemon_images/pop8-7.png
pl1-16,pokemon_images/pl1-16.png
sma-SV6,pokemon_images/sma-SV6.png
base4-15,pokemon_images/base4-15.png
sm7-9,pokemon_images/sm7-9.png
base6-14,pokemon_images/base6-14.png
ex9-15,pokemon_images/ex9-15.png
bw6-14,pokemon_images/bw6-14.png
swshp-SWSH004,pokemon_images/swshp-SWSH004.png
xy5-14,pokemon_images/xy5-14.png
bw9-13,pokemon_images/bw9-13.png
dp4-11,pokemon_images/dp4-11.png
hgss2-13,pokemon_images/hgss2-13.png
dc1-5,pokemon_images/dc1-5.png
bw11-17,pokemon_images/bw11-17.png
xy6-11,pokemon_images/xy6-11.png
smp-SM07,pokemon_images/smp-SM07.png
ex1-7,pokemon_images/ex1-7.png
g1-5,pokemon_images/g1-5.png
base3-16,pokemon_images/base3-16.png
bw10-16,pokemon_images/bw10-16.png
basep-11,pokemon_images/basep-11.png
ex14-11,pokemon_images/ex14-11.png
pl2-10,pokemon_images/pl2-10.png
hgss4-16,pokemon_images/hgss4-16.png
sm6-8,pokemon_images/sm6-8.png
ex4-14,pokemon_images/ex4-14.png
pl3-14,pokemon_images/pl3-14.png
bw7-13,pokemon_images/bw7-13.png
xy0-8,pokemon_images/xy0-8.png
bw4-14,pokemon_images/bw4-14.png
np-4,pokemon_images/np-4.png
hsp-HGSS05,pokemon_images/hsp-HGSS05.png
dp3-17,pokemon_images/dp3-17.png
base2-7,pokemon_images/base2-7.png
dpp-DP14,pokemon_images/dpp-DP14.png
ex7-14,pokemon_images/ex7-14.png
ex6-10,pokemon_images/ex6-10.png
swsh4-11,pokemon_images/swsh4-11.png
pop9-13,pokemon_images/pop9-13.png
pop6-13,pokemon_images/pop6-13.png
dp2-7,pokemon_images/dp2-7.png
pop1-14,pokemon_images/pop1-14.png
si1-17,pokemon_images/si1-17.png
dp7-5,pokemon_images/dp7-5.png
ex5-8,pokemon_images/ex5-8.png
xy8-10,pokemon_images/xy8-10.png
ex13-12,pokemon_images/ex13-12.png
sm4-6,pokemon_images/sm4-6.png
xy9-5,pokemon_images/xy9-5.png
xy11-16,pokemon_images/xy11-16.png
ex3-13,pokemon_images/ex3-13.png
ecard1-6,pokemon_images/ecard1-6.png
bw8-11,pokemon_images/bw8-11.png
sm115-16,pokemon_images/sm115-16.png
sm2-14,pokemon_images/sm2-14.png
gym2-16,pokemon_images/gym2-16.png
col1-15,pokemon_images/col1-15.png
xy2-17,pokemon_images/xy2-17.png
sm1-13,pokemon_images/sm1-13.png
sm3-12,pokemon_images/sm3-12.png
sm10-7,pokemon_images/sm10-7.png
xy1-13,pokemon_images/xy1-13.png
ex12-16,pokemon_images/ex12-16.png
det1-15,pokemon_images/det1-15.png
sm8-12,pokemon_images/sm8-12.png
xy4-12,pokemon_images/xy4-12.png
ex11-16,pokemon_images/ex11-16.png
sm12-14,pokemon_images/sm12-14.png
neo4-15,pokemon_images/neo4-15.png
neo3-12,pokemon_images/neo3-12.png
bw3-6,pokemon_images/bw3-6.png
bw5-11,pokemon_images/bw5-11.png
base1-14,pokemon_images/base1-14.png
pop7-15,pokemon_images/pop7-15.png
gym1-14,pokemon_images/gym1-14.png
dp1-14,pokemon_images/dp1-14.png
sm9-15,pokemon_images/sm9-15.png
swsh1-13,pokemon_images/swsh1-13.png
ecard3-H10,pokemon_images/ecard3-H10.png
sm115-17,pokemon_images/sm115-17.png
pop9-14,pokemon_images/pop9-14.png
bw8-12,pokemon_images/bw8-12.png
ex4-15,pokemon_images/ex4-15.png
sm7-10,pokemon_images/sm7-10.png
sm75-13,pokemon_images/sm75-13.png
base4-16,pokemon_images/base4-16.png
hgss1-16,pokemon_images/hgss1-16.png
neo2-6,pokemon_images/neo2-6.png
sm6-9,pokemon_images/sm6-9.png
pop3-12,pokemon_images/pop3-12.png
pl3-15,pokemon_images/pl3-15.png
dp4-12,pokemon_images/dp4-12.png
xy7-15,pokemon_images/xy7-15.png
pl2-11,pokemon_images/pl2-11.png
xy6-12,pokemon_images/xy6-12.png
sma-SV7,pokemon_images/sma-SV7.png
ex5-9,pokemon_images/ex5-9.png
sm10-8,pokemon_images/sm10-8.png
smp-SM08,pokemon_images/smp-SM08.png
ecard2-H18,pokemon_images/ecard2-H18.png
bw1-12,pokemon_images/bw1-12.png
pop5-10,pokemon_images/pop5-10.png
bw7-14,pokemon_images/bw7-14.png
sm4-7,pokemon_images/sm4-7.png
ecard1-7,pokemon_images/ecard1-7.png
pop4-13,pokemon_images/pop4-13.png
ex13-13,pokemon_images/ex13-13.png
pl1-17,pokemon_images/pl1-17.png
bw10-17,pokemon_images/bw10-17.png
sm9-16,pokemon_images/sm9-16.png
bw3-7,pokemon_images/bw3-7.png
si1-18,pokemon_images/si1-18.png
bw11-18,pokemon_images/bw11-18.png
hgss2-14,pokemon_images/hgss2-14.png
dp7-6,pokemon_images/dp7-6.png
ex15-5,pokemon_images/ex15-5.png
